image_path,label,captureSessionId
healthy/h (167).JPG,healthy,healthy_s015
healthy/h (168).JPG,healthy,healthy_s015
healthy/h (169).JPG,healthy,healthy_s015
healthy/h (170).JPG,healthy,healthy_s015
healthy/h (171).JPG,healthy,healthy_s015
healthy/h (172).JPG,healthy,healthy_s015
healthy/h (173).JPG,healthy,healthy_s015
healthy/h (174).JPG,healthy,healthy_s016
healthy/h1.jpg,healthy,healthy_s016
healthy/h10.jpg,healthy,healthy_s016
healthy/h11.jpg,healthy,healthy_s016
healthy/h12.jpg,healthy,healthy_s016
healthy/h13.jpg,healthy,healthy_s016
healthy/h14.jpg,healthy,healthy_s016
healthy/h15.jpg,healthy,healthy_s016
healthy/h16.jpg,healthy,healthy_s016
healthy/h17.jpg,healthy,healthy_s016
healthy/h18.jpg,healthy,healthy_s016
healthy/h19.jpg,healthy,healthy_s016
healthy/h2.jpg,healthy,healthy_s017
healthy/h20.jpg,healthy,healthy_s017
healthy/h3.jpg,healthy,healthy_s017
healthy/h4.jpg,healthy,healthy_s017
healthy/h5.jpg,healthy,healthy_s017
healthy/h6.jpg,healthy,healthy_s017
healthy/h7.jpg,healthy,healthy_s017
healthy/h8.jpg,healthy,healthy_s017
healthy/h9.jpg,healthy,healthy_s017
nutrient_deficiency/n_1.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_10.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_11.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_12.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_13.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_14.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_15.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_16.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_17.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_18.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_19.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_2.png,nitrogen_deficiency,nitrogen_deficiency_s001
nutrient_deficiency/n_20.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_21.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_22.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_23.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_24.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_25.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_26.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_27.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_28.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_29.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_3.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_30.png,nitrogen_deficiency,nitrogen_deficiency_s002
nutrient_deficiency/n_31.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_32.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_33.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_34.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_35.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_36.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_37.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_38.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_39.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_4.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_40.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_41.png,nitrogen_deficiency,nitrogen_deficiency_s003
nutrient_deficiency/n_42.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_43.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_44.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_45.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_46.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_47.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_48.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_49.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_5.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_50.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_51.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_52.png,nitrogen_deficiency,nitrogen_deficiency_s004
nutrient_deficiency/n_53.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_54.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_55.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_56.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_57.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_58.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_59.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_7.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_8.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/n_9.png,nitrogen_deficiency,nitrogen_deficiency_s005
nutrient_deficiency/p1.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p10.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p11.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p12.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p13.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p14.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p15.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p16.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p17.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p18.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p19.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p2.png,phosphorus_deficiency,phosphorus_deficiency_s001
nutrient_deficiency/p20.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p21.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p22.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p23.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p24.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p25.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p26.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p27.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p28.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p29.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p3.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p30.png,phosphorus_deficiency,phosphorus_deficiency_s002
nutrient_deficiency/p31.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p32.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p33.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p34.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p35.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p36.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p37.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p38.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p39.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p4.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p40.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p43.png,phosphorus_deficiency,phosphorus_deficiency_s003
nutrient_deficiency/p44.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p45.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p46.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p47.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p48.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p49.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p50.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p51.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p52.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p53.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p54.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p55.png,phosphorus_deficiency,phosphorus_deficiency_s004
nutrient_deficiency/p56.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p57.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p58.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p59.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p60.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p61.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p62.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p63.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p64.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p65.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p66.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p67.png,phosphorus_deficiency,phosphorus_deficiency_s005
nutrient_deficiency/p68.png,phosphorus_deficiency,phosphorus_deficiency_s006
nutrient_deficiency/p9.png,phosphorus_deficiency,phosphorus_deficiency_s006
nutrient_deficiency/k_1.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_10.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_11.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_12.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_13.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_14.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_15.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_16.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_17.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_18.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_19.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_2.png,potassium_deficiency,potassium_deficiency_s001
nutrient_deficiency/k_20.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_21.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_22.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_23.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_24.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_25.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_26.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_27.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_28.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_29.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_3.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_30.png,potassium_deficiency,potassium_deficiency_s002
nutrient_deficiency/k_31.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_32.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_33.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_34.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_35.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_36.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_37.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_38.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_39.png,potassium_deficiency,potassium_deficiency_s003
nutrient_deficiency/k_4.png,potassium_deficiency,potassium_deficiency_s003
