image_path,label,captureSessionId,resolved_path,label_idx
fungal_mildew/p09.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p09.jpg,4
fungal_mildew/p10.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p10.jpg,4
fungal_mildew/p11.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p11.jpg,4
fungal_mildew/p12.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p12.jpg,4
fungal_mildew/p13.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p13.jpg,4
fungal_mildew/p14.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p14.jpg,4
fungal_mildew/p15.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p15.jpg,4
fungal_mildew/p17.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p17.jpg,4
fungal_mildew/p18.jpg,fungal_mildew,fungal_mildew_s004,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p18.jpg,4
fungal_mildew/p19.jpg,fungal_mildew,fungal_mildew_s005,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p19.jpg,4
fungal_mildew/p20.jpg,fungal_mildew,fungal_mildew_s005,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p20.jpg,4
fungal_mildew/p21.jpg,fungal_mildew,fungal_mildew_s005,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/p21.jpg,4
fungal_mildew/s04.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s04.jpg,4
fungal_mildew/s05.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s05.jpg,4
fungal_mildew/s07.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s07.jpg,4
fungal_mildew/s08.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s08.jpg,4
fungal_mildew/s09.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s09.jpg,4
fungal_mildew/s10.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s10.jpg,4
fungal_mildew/s11.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s11.jpg,4
fungal_mildew/s12.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s12.jpg,4
fungal_mildew/s13.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s13.jpg,4
fungal_mildew/s14.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s14.jpg,4
fungal_mildew/s15.jpg,fungal_mildew,fungal_mildew_s007,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s15.jpg,4
fungal_mildew/s16.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s16.jpg,4
fungal_mildew/s17.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s17.jpg,4
fungal_mildew/s18.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s18.jpg,4
fungal_mildew/s19.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/s19.jpg,4
fungal_mildew/wl01.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/wl01.jpg,4
fungal_mildew/wl02.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/wl02.jpg,4
fungal_mildew/wl03.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/wl03.jpg,4
fungal_mildew/wl04.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/wl04.jpg,4
fungal_mildew/wl05.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/wl05.jpg,4
fungal_mildew/wl06.jpg,fungal_mildew,fungal_mildew_s008,/mnt/e/shuaib/plantation/dataset/images/fungal_mildew/wl06.jpg,4
healthy/h (1).jpg,healthy,healthy_s001,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1).jpg,0
healthy/h (10).JPG,healthy,healthy_s001,/mnt/e/shuaib/plantation/dataset/images/healthy/h (10).JPG,0
healthy/h (100).JPG,healthy,healthy_s001,/mnt/e/shuaib/plantation/dataset/images/healthy/h (100).JPG,0
healthy/h (1000).JPG,healthy,healthy_s001,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1000).JPG,0
healthy/h (1003).JPG,healthy,healthy_s001,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1003).JPG,0
healthy/h (1004).JPG,healthy,healthy_s001,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1004).JPG,0
healthy/h (102).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (102).JPG,0
healthy/h (1020).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1020).JPG,0
healthy/h (1022).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1022).JPG,0
healthy/h (1023).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1023).JPG,0
healthy/h (1024).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1024).JPG,0
healthy/h (1025).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1025).JPG,0
healthy/h (1026).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1026).JPG,0
healthy/h (103).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (103).JPG,0
healthy/h (1032).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1032).JPG,0
healthy/h (1033).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1033).JPG,0
healthy/h (1034).JPG,healthy,healthy_s003,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1034).JPG,0
healthy/h (1035).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1035).JPG,0
healthy/h (1036).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1036).JPG,0
healthy/h (1037).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1037).JPG,0
healthy/h (1038).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1038).JPG,0
healthy/h (1039).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1039).JPG,0
healthy/h (104).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (104).JPG,0
healthy/h (1040).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1040).JPG,0
healthy/h (1041).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1041).JPG,0
healthy/h (1042).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1042).JPG,0
healthy/h (1043).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1043).JPG,0
healthy/h (1045).JPG,healthy,healthy_s004,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1045).JPG,0
healthy/h (1046).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1046).JPG,0
healthy/h (1047).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1047).JPG,0
healthy/h (1048).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1048).JPG,0
healthy/h (1049).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1049).JPG,0
healthy/h (105).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (105).JPG,0
healthy/h (1050).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1050).JPG,0
healthy/h (1053).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1053).JPG,0
healthy/h (1054).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1054).JPG,0
healthy/h (1055).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1055).JPG,0
healthy/h (1056).JPG,healthy,healthy_s005,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1056).JPG,0
healthy/h (1068).JPG,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1068).JPG,0
healthy/h (1069).JPG,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1069).JPG,0
healthy/h (107).JPG,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (107).JPG,0
healthy/h (1070).JPG,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1070).JPG,0
healthy/h (1071).JPG,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1071).JPG,0
healthy/h (1072).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1072).jpg,0
healthy/h (1073).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1073).jpg,0
healthy/h (1074).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1074).jpg,0
healthy/h (1075).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1075).jpg,0
healthy/h (1076).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1076).jpg,0
healthy/h (1077).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1077).jpg,0
healthy/h (1078).jpg,healthy,healthy_s007,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1078).jpg,0
healthy/h (1079).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1079).jpg,0
healthy/h (108).JPG,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (108).JPG,0
healthy/h (1080).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1080).jpg,0
healthy/h (1081).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1081).jpg,0
healthy/h (1082).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1082).jpg,0
healthy/h (1083).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1083).jpg,0
healthy/h (1084).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1084).jpg,0
healthy/h (1085).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1085).jpg,0
healthy/h (1086).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1086).jpg,0
healthy/h (1087).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1087).jpg,0
healthy/h (1088).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1088).jpg,0
healthy/h (1089).jpg,healthy,healthy_s008,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1089).jpg,0
healthy/h (109).JPG,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (109).JPG,0
healthy/h (1090).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1090).jpg,0
healthy/h (1091).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1091).jpg,0
healthy/h (1092).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1092).jpg,0
healthy/h (1093).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1093).jpg,0
healthy/h (1094).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1094).jpg,0
healthy/h (1095).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1095).jpg,0
healthy/h (1096).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1096).jpg,0
healthy/h (1097).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1097).jpg,0
healthy/h (1098).JPG,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1098).JPG,0
healthy/h (1099).jpg,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1099).jpg,0
healthy/h (11).JPG,healthy,healthy_s009,/mnt/e/shuaib/plantation/dataset/images/healthy/h (11).JPG,0
healthy/h (110).JPG,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (110).JPG,0
healthy/h (1100).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1100).jpg,0
healthy/h (1101).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1101).jpg,0
healthy/h (1102).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1102).jpg,0
healthy/h (1103).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1103).jpg,0
healthy/h (1104).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1104).jpg,0
healthy/h (1105).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1105).jpg,0
healthy/h (1106).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1106).jpg,0
healthy/h (1107).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1107).jpg,0
healthy/h (1108).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1108).jpg,0
healthy/h (1109).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1109).jpg,0
healthy/h (1110).jpg,healthy,healthy_s010,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1110).jpg,0
healthy/h (1111).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1111).jpg,0
healthy/h (1112).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1112).jpg,0
healthy/h (1113).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1113).jpg,0
healthy/h (1114).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1114).jpg,0
healthy/h (1115).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1115).jpg,0
healthy/h (1116).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1116).jpg,0
healthy/h (1117).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1117).jpg,0
healthy/h (1118).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1118).jpg,0
healthy/h (1119).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1119).jpg,0
healthy/h (1120).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1120).jpg,0
healthy/h (1121).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1121).jpg,0
healthy/h (1122).jpg,healthy,healthy_s011,/mnt/e/shuaib/plantation/dataset/images/healthy/h (1122).jpg,0
healthy/h (150).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (150).JPG,0
healthy/h (151).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (151).JPG,0
healthy/h (152).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (152).JPG,0
healthy/h (153).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (153).JPG,0
healthy/h (154).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (154).JPG,0
healthy/h (155).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (155).JPG,0
healthy/h (156).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (156).JPG,0
healthy/h (157).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (157).JPG,0
healthy/h (158).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (158).JPG,0
healthy/h (159).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (159).JPG,0
healthy/h (160).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (160).JPG,0
healthy/h (161).JPG,healthy,healthy_s014,/mnt/e/shuaib/plantation/dataset/images/healthy/h (161).JPG,0
healthy/h (174).JPG,healthy,healthy_s016,/mnt/e/shuaib/plantation/dataset/images/healthy/h (174).JPG,0
nutrient_deficiency/n_1.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_1.png,1
nutrient_deficiency/n_10.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_10.png,1
nutrient_deficiency/n_11.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_11.png,1
nutrient_deficiency/n_12.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_12.png,1
nutrient_deficiency/n_13.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_13.png,1
nutrient_deficiency/n_14.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_14.png,1
nutrient_deficiency/n_15.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_15.png,1
nutrient_deficiency/n_16.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_16.png,1
nutrient_deficiency/n_17.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_17.png,1
nutrient_deficiency/n_18.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_18.png,1
nutrient_deficiency/n_19.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_19.png,1
nutrient_deficiency/n_2.png,nitrogen_deficiency,nitrogen_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_2.png,1
nutrient_deficiency/n_42.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_42.png,1
nutrient_deficiency/n_43.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_43.png,1
nutrient_deficiency/n_44.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_44.png,1
nutrient_deficiency/n_45.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_45.png,1
nutrient_deficiency/n_46.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_46.png,1
nutrient_deficiency/n_47.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_47.png,1
nutrient_deficiency/n_48.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_48.png,1
nutrient_deficiency/n_49.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_49.png,1
nutrient_deficiency/n_5.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_5.png,1
nutrient_deficiency/n_50.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_50.png,1
nutrient_deficiency/n_51.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_51.png,1
nutrient_deficiency/n_52.png,nitrogen_deficiency,nitrogen_deficiency_s004,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_52.png,1
nutrient_deficiency/n_53.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_53.png,1
nutrient_deficiency/n_54.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_54.png,1
nutrient_deficiency/n_55.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_55.png,1
nutrient_deficiency/n_56.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_56.png,1
nutrient_deficiency/n_57.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_57.png,1
nutrient_deficiency/n_58.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_58.png,1
nutrient_deficiency/n_59.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_59.png,1
nutrient_deficiency/n_7.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_7.png,1
nutrient_deficiency/n_8.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_8.png,1
nutrient_deficiency/n_9.png,nitrogen_deficiency,nitrogen_deficiency_s005,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/n_9.png,1
nutrient_deficiency/p1.png,phosphorus_deficiency,phosphorus_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/p1.png,2
nutrient_deficiency/p10.png,phosphorus_deficiency,phosphorus_deficiency_s001,/mnt/e/shuaib/plantation/dataset/images/nutrient_deficiency/p10.png,2
